Academic Year,LSS Number,LSS Name,School Number,School Name,Assessment,Grade,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2019,02,Anne Arundel,4112,Central Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4112,Central Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4112,Central Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4112,Central Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4112,Central Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4112,Central Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4242,Shady Side Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4242,Shady Side Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4242,Shady Side Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4242,Shady Side Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4283,Central Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4283,Central Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4283,Central Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4283,Central Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4283,Central Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4283,Central Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4293,South River High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4293,South River High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,English Language Arts,11,13,5,38.5,61.5,<= 5.0,7.7,30.8,20191002
2019,02,Anne Arundel,4304,Central Special School,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,4304,Central Special School,Mathematics,11,13,5,38.5,38.5,23.1,<= 5.0,38.5,20191002
2019,02,Anne Arundel,6223,Chesapeake Science Point,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,6223,Chesapeake Science Point,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,English Language Arts,3,84,25,29.8,59.5,10.7,26.2,<= 5.0,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,English Language Arts,4,48,16,33.3,47.9,18.8,31.3,<= 5.0,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,English Language Arts,5,66,25,37.9,27.3,34.8,28.8,9.1,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,English Language Arts,6,59,22,37.3,25.4,37.3,30.5,6.8,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,English Language Arts,7,61,23,37.7,49.2,13.1,31.1,6.6,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,English Language Arts,8,67,26,38.8,29.9,31.3,28.4,10.4,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,English Language Arts,11,67,38,56.7,35.8,7.5,41.8,14.9,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,Mathematics,3,84,14,16.7,47.6,35.7,16.7,<= 5.0,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,Mathematics,4,48,14,29.2,39.6,31.3,27.1,<= 5.0,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,Mathematics,5,66,21,31.8,28.8,39.4,19.7,12.1,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,Mathematics,6,59,19,32.2,37.3,30.5,20.3,11.9,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,Mathematics,7,61,19,31.1,34.4,34.4,23,8.2,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,Mathematics,8,67,34,50.7,22.4,26.9,34.3,16.4,20191002
2019,02,Anne Arundel,A,All Anne Arundel Schools,Mathematics,11,67,31,46.3,22.4,31.3,22.4,23.9,20191002
2019,03,Baltimore County,0101,Catonsville Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0101,Catonsville Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0101,Catonsville Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0101,Catonsville Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0101,Catonsville Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0101,Catonsville Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0105,Johnnycake Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0105,Johnnycake Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0105,Johnnycake Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0105,Johnnycake Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0105,Johnnycake Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0105,Johnnycake Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0111,Maiden Choice School,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0151,Catonsville Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0151,Catonsville Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0151,Catonsville Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0151,Catonsville Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0151,Catonsville Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0151,Catonsville Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0155,Southwest Academy,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0155,Southwest Academy,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0155,Southwest Academy,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0155,Southwest Academy,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0155,Southwest Academy,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0155,Southwest Academy,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0174,Catonsville High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0174,Catonsville High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0175,Western School of Technology & Env. Science,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0175,Western School of Technology & Env. Science,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0210,Powhatan Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0210,Powhatan Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0210,Powhatan Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0210,Powhatan Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0210,Powhatan Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0210,Powhatan Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0213,Winand Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0213,Winand Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0213,Winand Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0213,Winand Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0213,Winand Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0213,Winand Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0214,Hernwood Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0214,Hernwood Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0214,Hernwood Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0214,Hernwood Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0214,Hernwood Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0214,Hernwood Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0252,Northwest Academy of Health Sciences,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0252,Northwest Academy of Health Sciences,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0252,Northwest Academy of Health Sciences,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0252,Northwest Academy of Health Sciences,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0252,Northwest Academy of Health Sciences,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0252,Northwest Academy of Health Sciences,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0253,Woodlawn Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0253,Woodlawn Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0253,Woodlawn Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0253,Woodlawn Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0253,Woodlawn Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0253,Woodlawn Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0254,Deer Park Middle Magnet School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0254,Deer Park Middle Magnet School,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0254,Deer Park Middle Magnet School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0254,Deer Park Middle Magnet School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0254,Deer Park Middle Magnet School,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0254,Deer Park Middle Magnet School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0256,Windsor Mill Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0256,Windsor Mill Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0256,Windsor Mill Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0256,Windsor Mill Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0271,Milford Mill Academy,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0271,Milford Mill Academy,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0272,Randallstown High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0272,Randallstown High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0310,Summit Park Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0310,Summit Park Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0310,Summit Park Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0310,Summit Park Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0310,Summit Park Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0310,Summit Park Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0352,Pikesville Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0352,Pikesville Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0352,Pikesville Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0352,Pikesville Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0352,Pikesville Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0352,Pikesville Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0406,Reisterstown Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0406,Reisterstown Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0408,Cedarmere Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0408,Cedarmere Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0408,Cedarmere Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0408,Cedarmere Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0408,Cedarmere Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0408,Cedarmere Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0451,Franklin Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0451,Franklin Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0451,Franklin Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0451,Franklin Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0451,Franklin Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0451,Franklin Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0452,Owings Mills High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0452,Owings Mills High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0473,New Town High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0473,New Town High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0805,Timonium Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0805,Timonium Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0805,Timonium Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0805,Timonium Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0805,Timonium Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0805,Timonium Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0852,Ridgely Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0852,Ridgely Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0852,Ridgely Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0852,Ridgely Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0852,Ridgely Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0852,Ridgely Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0853,Cockeysville Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0853,Cockeysville Middle,English Language Arts,7,11,7,63.6,36.4,<= 5.0,45.5,18.2,20191002
2019,03,Baltimore County,0853,Cockeysville Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0853,Cockeysville Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0853,Cockeysville Middle,Mathematics,7,11,5,45.5,27.3,27.3,36.4,9.1,20191002
2019,03,Baltimore County,0853,Cockeysville Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0855,Hereford Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0855,Hereford Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0855,Hereford Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0855,Hereford Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0872,Dulaney High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0872,Dulaney High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0910,Oakleigh Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0910,Oakleigh Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0910,Oakleigh Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0910,Oakleigh Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0910,Oakleigh Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0910,Oakleigh Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0921,Pine Grove Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0921,Pine Grove Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,English Language Arts,3,*,*,<= 5.0,>= 95.0,<= 5.0,<= 5.0,<= 5.0,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,English Language Arts,7,10,*,<= 5.0,70,30,<= 5.0,<= 5.0,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,Mathematics,3,12,*,<= 5.0,75,25,<= 5.0,<= 5.0,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,Mathematics,7,10,*,<= 5.0,40,60,<= 5.0,<= 5.0,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0922,Ridge Ruxton,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0954,Loch Raven Technical Academy,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0954,Loch Raven Technical Academy,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,03,Baltimore County,0954,Loch Raven Technical Academy,Mathematics,7,*,*,*,*,*,*,*,20191002
